ANT_TEMPO_,TP_ACIDENT,ID_MUNICIP,nome_destino,cod_macro_destino,macro_destino,cod_RS_destino,RS_destino,lat_destino,lon_destino,ANT_MUNIC_,nome_origem,cod_macro_origem,macro_origem,cod_RS_origem,RS_origem,lat_origem,lon_origem,distancia_km,total_ocorrencias
4.0,9.0,350170,Américo Brasiliense,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7288,-48.1147,350320.0,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,8.994936206119057,1
4.0,9.0,350220,Angatuba,3519,RRAS8,35161,ITAPETININGA,-23.4917,-48.4139,350945.0,Campina do Monte Alegre,3519,RRAS8,35161,ITAPETININGA,-23.5895,-48.4758,12.540791985562173,1
4.0,9.0,350390,Arujá,3525,RRAS2,35011,ALTO DO TIETE,-23.3965,-46.32,354680.0,Santa Isabel,3525,RRAS2,35011,ALTO DO TIETE,-23.3172,-46.2237,13.19429757202812,1
4.0,9.0,350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,353240.0,Nazaré Paulista,3527,RRAS16,35071,BRAGANCA,-23.1747,-46.3983,17.393078758803103,1
4.0,9.0,350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,353820.0,Pinhalzinho,3527,RRAS16,35071,BRAGANCA,-22.7811,-46.5897,37.36709326873826,1
4.0,9.0,350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,352420.0,Jaborandi,3530,RRAS13,35051,NORTE - BARRETOS,-20.6884,-48.4112,22.308175624314583,1
4.0,9.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,350410.0,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,18.26612285913883,1
4.0,9.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,352550.0,Joanópolis,3527,RRAS16,35071,BRAGANCA,-22.927,-46.2741,27.61473860979352,1
4.0,9.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,353680.0,Pedra Bela,3527,RRAS16,35071,BRAGANCA,-22.7902,-46.4455,20.535422319154318,3
4.0,9.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,353820.0,Pinhalzinho,3527,RRAS16,35071,BRAGANCA,-22.7811,-46.5897,19.626259527766457,1
4.0,9.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,353860.0,Piracaia,3527,RRAS16,35071,BRAGANCA,-23.0525,-46.3594,21.730541666810662,2
4.0,9.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,355495.0,Tuiuti,3527,RRAS16,35071,BRAGANCA,-22.8193,-46.6937,21.467487006998997,1
4.0,9.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,355635.0,Vargem,3527,RRAS16,35071,BRAGANCA,-22.887,-46.4124,15.14645589956133,4
4.0,9.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,350160.0,Americana,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7374,-47.3331,33.137876271536044,1
4.0,9.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,351907.0,Hortolândia,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8529,-47.2143,16.29605199151179,1
4.0,9.0,350960,Campo Limpo Paulista,3527,RRAS16,35073,JUNDIAI,-23.2078,-46.7889,352520.0,Jarinu,3527,RRAS16,35073,JUNDIAI,-23.1039,-46.728,13.08790585407379,1
4.0,9.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,350430.0,Avaí,3518,RRAS9,35062,BAURU,-22.1514,-49.3356,30.09536143128878,1
4.0,9.0,351450,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,350830.0,Cabrália Paulista,3518,RRAS9,35062,BAURU,-22.4576,-49.3393,8.560006999637073,1
4.0,9.0,351500,Embu das Artes,3523,RRAS4,35013,MANANCIAIS,-23.6437,-46.8579,352220.0,Itapecerica da Serra,3523,RRAS4,35013,MANANCIAIS,-23.7161,-46.8572,8.018879978583357,1
4.0,9.0,351640,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,350920.0,Cajamar,3524,RRAS3,35012,FRANCO DA ROCHA,-23.355,-46.8781,15.656624328289876,1
4.0,9.0,351640,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,351630.0,Francisco Morato,3524,RRAS3,35012,FRANCO DA ROCHA,-23.2792,-46.7448,5.102441872303208,1
4.0,9.0,352440,Jacareí,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2983,-45.9658,354990.0,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,14.65691096705733,1
4.0,9.0,352530,Jaú,3518,RRAS9,35064,JAU,-22.2936,-48.5592,352000.0,Igaraçu do Tietê,3518,RRAS9,35064,JAU,-22.509,-48.5597,23.852531422007537,1
4.0,9.0,352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,351470.0,Echaporã,3533,RRAS10,35093,MARILIA,-22.4326,-50.2038,35.39247020786248,1
4.0,9.0,354340,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,350100.0,Altinópolis,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.0214,-47.3712,48.45727212957014,2
4.0,9.0,354340,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,351090.0,Cássia dos Coqueiros,3530,RRAS13,35133,VALE DAS CACHOEIRAS,-21.2801,-47.1643,68.12369207303782,1
4.0,9.0,354340,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,355090.0,São Simão,3530,RRAS13,35132,AQUIFERO GUARANI,-21.4732,-47.5518,42.95034329129096,1
4.0,9.0,354340,Ribeirão Preto,3530,RRAS13,35132,AQUIFERO GUARANI,-21.1699,-47.8099,355150.0,Serrana,3530,RRAS13,35132,AQUIFERO GUARANI,-21.2043,-47.5952,22.61750618497528,1
4.0,9.0,354390,Rio Claro,3529,RRAS14,35104,RIO CLARO,-22.3984,-47.5546,352110.0,Ipeúna,3529,RRAS14,35104,RIO CLARO,-22.4355,-47.7151,17.027726872791817,1
4.0,9.0,354910,São João da Boa Vista,3528,RRAS15,35142,MANTIQUEIRA,-21.9707,-46.7944,355640.0,Vargem Grande do Sul,3528,RRAS15,35142,MANTIQUEIRA,-21.8322,-46.8913,18.31534201948228,1
4.0,9.0,354970,São José do Rio Pardo,3528,RRAS15,35143,RIO PARDO,-21.5953,-46.8873,351080.0,Casa Branca,3528,RRAS15,35143,RIO PARDO,-21.7708,-47.0852,28.23254234781916,1
4.0,9.0,354980,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,352115.0,Ipiguá,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.6557,-49.3842,17.249235294496884,1
4.0,9.0,354980,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,353140.0,Monte Aprazível,3531,RRAS12,35156,JOSE BONIFACIO,-20.768,-49.7184,35.990621084391684,2
4.0,9.0,354980,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,353270.0,Nipoã,3531,RRAS12,35156,JOSE BONIFACIO,-20.9114,-49.7833,43.8311640113398,1
4.0,9.0,354980,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,353500.0,Palestina,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.39,-49.4309,46.99524891223822,1
4.0,9.0,354980,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,353990.0,Poloni,3531,RRAS12,35156,JOSE BONIFACIO,-20.7829,-49.8258,46.95499622261404,1
4.0,9.0,354980,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,355560.0,Uchoa,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9511,-49.1713,26.31260231487048,1
4.0,9.0,354990,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,350850.0,Caçapava,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.0992,-45.7076,20.663198582974307,1
4.0,9.0,354990,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,352490.0,Jambeiro,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2522,-45.6942,20.636571716637587,1
4.0,9.0,354990,São José dos Campos,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.1896,-45.8841,353560.0,Paraibuna,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.3872,-45.6639,31.406623979169087,1
4.0,9.0,355020,São Miguel Arcanjo,3519,RRAS8,35161,ITAPETININGA,-23.8782,-47.9935,351020.0,Capão Bonito,3519,RRAS8,35161,ITAPETININGA,-24.0113,-48.3482,39.00021230152945,1
4.0,9.0,355060,São Roque,3519,RRAS8,35163,SOROCABA,-23.5226,-47.1357,352840.0,Mairinque,3519,RRAS8,35163,SOROCABA,-23.5398,-47.185,5.382712136593584,1
4.0,9.0,355220,Sorocaba,3519,RRAS8,35163,SOROCABA,-23.4969,-47.4451,352390.0,Itu,3519,RRAS8,35163,SOROCABA,-23.2544,-47.2927,31.04907837098537,1
4.0,9.0,355220,Sorocaba,3519,RRAS8,35163,SOROCABA,-23.4969,-47.4451,355060.0,São Roque,3519,RRAS8,35163,SOROCABA,-23.5226,-47.1357,31.728032344565843,1
4.0,9.0,355250,Suzano,3525,RRAS2,35011,ALTO DO TIETE,-23.5448,-46.3112,353060.0,Mogi das Cruzes,3525,RRAS2,35011,ALTO DO TIETE,-23.5208,-46.1854,13.118268314487338,1
4.0,9.0,355410,Taubaté,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0104,-45.5593,353800.0,Pindamonhangaba,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-22.9246,-45.4613,13.830358685130625,2
4.0,9.0,355410,Taubaté,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0104,-45.5593,354820.0,Santo Antônio do Pinhal,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-22.827,-45.663,22.92753083085975,1
5.0,1.0,350010,Adamantina,3533,RRAS10,35091,ADAMANTINA,-21.682,-51.0737,353490.0,Pacaembu,3533,RRAS10,35091,ADAMANTINA,-21.5627,-51.2654,23.84130632844659,1
5.0,1.0,350250,Aparecida,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8495,-45.2325,354430.0,Roseira,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8938,-45.307,9.083814650697295,1
5.0,1.0,350270,Apiaí,3519,RRAS8,35162,ITAPEVA,-24.5108,-48.8443,352265.0,Itapirapuã Paulista,3519,RRAS8,35162,ITAPEVA,-24.572,-49.1661,33.30250664018936,1
5.0,1.0,350270,Apiaí,3519,RRAS8,35162,ITAPEVA,-24.5108,-48.8443,354280.0,Ribeira,3519,RRAS8,35162,ITAPEVA,-24.6517,-49.0044,22.5067208348998,1
5.0,1.0,350280,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,354805.0,Santo Antônio do Aracanguá,3531,RRAS12,35021,CENTRAL DO DRS II,-20.9331,-50.498,30.981981716890047,1
5.0,1.0,350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,350170.0,Américo Brasiliense,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7288,-48.1147,8.994936206119057,1
5.0,1.0,350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,350670.0,Boa Esperança do Sul,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.9918,-48.3906,31.77421262692036,2
5.0,1.0,350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,351685.0,Gavião Peixoto,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.8367,-48.4957,33.354386214644194,2
5.0,1.0,350320,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,354290.0,Ribeirão Bonito,3535,RRAS 18,35032,CORACAO DO DRS III,-22.0685,-48.182,31.449832022354386,1
5.0,1.0,350400,Assis,3533,RRAS10,35092,ASSIS,-22.66,-50.4183,352880.0,Maracaí,3533,RRAS10,35092,ASSIS,-22.6149,-50.6713,26.48216126545985,1
5.0,1.0,350410,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,353240.0,Nazaré Paulista,3527,RRAS16,35071,BRAGANCA,-23.1747,-46.3983,17.393078758803103,2
5.0,1.0,350420,Auriflama,3531,RRAS12,35021,CENTRAL DO DRS II,-20.6836,-50.5572,351890.0,Guzolândia,3531,RRAS12,35021,CENTRAL DO DRS II,-20.6467,-50.6645,11.903698921453229,1
5.0,1.0,350450,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,350500.0,Barão de Antonina,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.6284,-49.5634,87.16252086507602,1
5.0,1.0,350450,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,352180.0,Itaí,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.4213,-49.092,38.80145754803417,1
5.0,1.0,350460,Bady Bassitt,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9197,-49.4385,354980.0,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,13.660506645959762,1
5.0,1.0,350520,Bariri,3518,RRAS9,35064,JAU,-22.073,-48.7438,352200.0,Itaju,3518,RRAS9,35064,JAU,-21.9857,-48.8116,11.934949305317076,1
5.0,1.0,350550,Barretos,3530,RRAS13,35051,NORTE - BARRETOS,-20.5531,-48.5698,353390.0,Olímpia,3530,RRAS13,35051,NORTE - BARRETOS,-20.7366,-48.9106,40.91614728718636,1
5.0,1.0,350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350070.0,Agudos,3518,RRAS9,35062,BAURU,-22.4694,-48.9863,19.100839830078105,1
5.0,1.0,350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,350430.0,Avaí,3518,RRAS9,35062,BAURU,-22.1514,-49.3356,32.0015075883463,1
5.0,1.0,350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,351450.0,Duartina,3518,RRAS9,35062,BAURU,-22.4146,-49.4084,34.55964654266826,1
5.0,1.0,350600,Bauru,3518,RRAS9,35062,BAURU,-22.3246,-49.0871,353890.0,Pirajuí,3518,RRAS9,35062,BAURU,-21.999,-49.4608,52.77923057818858,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350230.0,Anhembi,3518,RRAS9,35063,POLO CUESTA,-22.793,-48.1336,33.37714461084005,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350360.0,Areiópolis,3518,RRAS9,35063,POLO CUESTA,-22.6672,-48.6681,33.25419936960328,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,350450.0,Avaré,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.1067,-48.9251,55.18971380638558,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351140.0,Cerqueira César,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.038,-49.1655,75.96870297444713,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,351230.0,Conchas,3518,RRAS9,35063,POLO CUESTA,-23.0154,-48.0134,46.4793973691352,3
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352000.0,Igaraçu do Tietê,3518,RRAS9,35064,JAU,-22.509,-48.5597,43.17211517991016,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352350.0,Itatinga,3518,RRAS9,35063,POLO CUESTA,-23.1047,-48.6157,30.16581161404505,3
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,352640.0,Laranjal Paulista,3518,RRAS9,35063,POLO CUESTA,-23.0506,-47.8375,64.85369538677543,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,353580.0,Paranapanema,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.3862,-48.7214,62.49678757872491,2
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,353670.0,Pederneiras,3518,RRAS9,35062,BAURU,-22.3511,-48.7781,68.2678771795652,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,354050.0,Porangaba,3518,RRAS9,35063,POLO CUESTA,-23.1761,-48.1195,46.39863498759063,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,354105.0,Pratânia,3518,RRAS9,35063,POLO CUESTA,-22.8112,-48.6636,23.95546553125532,1
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,355010.0,São Manuel,3518,RRAS9,35063,POLO CUESTA,-22.7321,-48.5723,21.358100516236806,2
5.0,1.0,350750,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,355380.0,Taquarituba,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.5307,-49.241,108.60580970117913,1
5.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,350410.0,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,18.26612285913883,1
5.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,352550.0,Joanópolis,3527,RRAS16,35071,BRAGANCA,-22.927,-46.2741,27.61473860979352,1
5.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,353240.0,Nazaré Paulista,3527,RRAS16,35071,BRAGANCA,-23.1747,-46.3983,28.652757213230327,1
5.0,1.0,350760,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,355635.0,Vargem,3527,RRAS16,35071,BRAGANCA,-22.887,-46.4124,15.14645589956133,1
5.0,1.0,350810,Buritama,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.0661,-50.1475,355520.0,Turiúba,3531,RRAS12,35023,CONSORCIOS DO DRS II,-20.9428,-50.1135,14.10165269857806,1
5.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,351905.0,Holambra,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6405,-47.0487,29.377325167693847,1
5.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,352050.0,Indaiatuba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0816,-47.2101,24.490255233455667,1
5.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,352340.0,Itatiba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-23.0035,-46.8464,25.00043279561934,2
5.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,352470.0,Jaguariúna,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7037,-46.9851,23.81688464148876,2
5.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353200.0,Morungaba,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.8811,-46.7896,28.47560142006511,1
5.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,353710.0,Pedreira,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7413,-46.8948,25.265598086536684,3
5.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,354580.0,Santa Bárbara d'Oeste,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7553,-47.4143,39.43283870031348,1
5.0,1.0,350950,Campinas,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.9053,-47.0659,355160.0,Serra Negra,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.6139,-46.7033,49.27643904165093,2
5.0,1.0,351060,Carapicuíba,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.5235,-46.8407,354730.0,Santana de Parnaíba,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,-23.4439,-46.9178,11.821579680833446,1
5.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,352885.0,Marapoama,3531,RRAS12,35151,CATANDUVA,-21.2587,-49.13,21.23782678881012,1
5.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,352950.0,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,62.7283454219582,1
5.0,1.0,351110,Catanduva,3531,RRAS12,35151,CATANDUVA,-21.1314,-48.977,353810.0,Pindorama,3531,RRAS12,35151,CATANDUVA,-21.1853,-48.9086,9.27801901573397,1
5.0,1.0,351340,Cruzeiro,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.5728,-44.969,350860.0,Cachoeira Paulista,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.6665,-45.0154,11.420217995174768,1
5.0,1.0,351350,Cubatão,3520,RRAS7,35041,BAIXADA SANTISTA,-23.8911,-46.424,355100.0,São Vicente,3520,RRAS7,35041,BAIXADA SANTISTA,-23.9574,-46.3883,8.193491985611937,1
5.0,1.0,351510,Embu-Guaçu,3523,RRAS4,35013,MANANCIAIS,-23.8297,-46.8136,352220.0,Itapecerica da Serra,3523,RRAS4,35013,MANANCIAIS,-23.7161,-46.8572,13.343575570126696,1
5.0,1.0,351520,Estrela d'Oeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.2875,-50.4049,354920.0,São João das Duas Pontes,3531,RRAS12,35154,FERNANDOPOLIS,-20.3879,-50.3792,11.434519195832326,1
5.0,1.0,351550,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,351520.0,Estrela d'Oeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.2875,-50.4049,16.501177409390785,1
5.0,1.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,353700.0,Pedregulho,3530,RRAS13,35081,TRES COLINAS,-20.2535,-47.4775,32.11914410138771,2
5.0,1.0,351620,Franca,3530,RRAS13,35081,TRES COLINAS,-20.5352,-47.4039,354270.0,Restinga,3530,RRAS13,35081,TRES COLINAS,-20.6056,-47.4833,11.37029842959048,1
5.0,1.0,351640,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,350920.0,Cajamar,3524,RRAS3,35012,FRANCO DA ROCHA,-23.355,-46.8781,15.656624328289876,1
5.0,1.0,351640,Franco da Rocha,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3229,-46.729,352850.0,Mairiporã,3524,RRAS3,35012,FRANCO DA ROCHA,-23.3171,-46.5897,14.261974308594368,2
5.0,1.0,351880,Guarulhos,3525,RRAS2,35011,ALTO DO TIETE,-23.4538,-46.5333,353060.0,Mogi das Cruzes,3525,RRAS2,35011,ALTO DO TIETE,-23.5208,-46.1854,36.30466672900087,1
5.0,1.0,351880,Guarulhos,3525,RRAS2,35011,ALTO DO TIETE,-23.4538,-46.5333,354680.0,Santa Isabel,3525,RRAS2,35011,ALTO DO TIETE,-23.3172,-46.2237,35.079864854185736,1
5.0,1.0,352220,Itapecerica da Serra,3523,RRAS4,35013,MANANCIAIS,-23.7161,-46.8572,351500.0,Embu das Artes,3523,RRAS4,35013,MANANCIAIS,-23.6437,-46.8579,8.018879978583357,1
5.0,1.0,352220,Itapecerica da Serra,3523,RRAS4,35013,MANANCIAIS,-23.7161,-46.8572,352620.0,Juquitiba,3523,RRAS4,35013,MANANCIAIS,-23.9244,-47.0653,31.33441729786117,1
5.0,1.0,352240,Itapeva,3519,RRAS8,35162,ITAPEVA,-23.9788,-48.8764,350715.0,Bom Sucesso de Itararé,3519,RRAS8,35162,ITAPEVA,-24.3155,-49.1451,46.22310075924146,2
5.0,1.0,352240,Itapeva,3519,RRAS8,35162,ITAPEVA,-23.9788,-48.8764,354325.0,Ribeirão Grande,3519,RRAS8,35161,ITAPETININGA,-24.1011,-48.3679,53.46904095207744,1
5.0,1.0,352440,Jacareí,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2983,-45.9658,352020.0,Igaratá,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2037,-46.157,22.19425493891321,1
5.0,1.0,352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,353520.0,Palmeira d'Oeste,3531,RRAS12,35153,JALES,-20.4148,-50.7632,27.66620200630161,1
5.0,1.0,352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,354570.0,Santa Albertina,3531,RRAS12,35153,JALES,-20.0311,-50.7297,32.22582308061781,2
5.0,1.0,352530,Jaú,3518,RRAS9,35064,JAU,-22.2936,-48.5592,351410.0,Dois Córregos,3518,RRAS9,35064,JAU,-22.3673,-48.3819,20.00596412058002,1
5.0,1.0,352530,Jaú,3518,RRAS9,35064,JAU,-22.2936,-48.5592,352200.0,Itaju,3518,RRAS9,35064,JAU,-21.9857,-48.8116,42.89980557799861,1
5.0,1.0,352590,Jundiaí,3527,RRAS16,35073,JUNDIAI,-23.1852,-46.8974,350840.0,Cabreúva,3527,RRAS16,35073,JUNDIAI,-23.3053,-47.1362,27.823053274473263,1
5.0,1.0,352590,Jundiaí,3527,RRAS16,35073,JUNDIAI,-23.1852,-46.8974,352400.0,Itupeva,3527,RRAS16,35073,JUNDIAI,-23.1526,-47.0593,16.96625382976991,1
5.0,1.0,352590,Jundiaí,3527,RRAS16,35073,JUNDIAI,-23.1852,-46.8974,352520.0,Jarinu,3527,RRAS16,35073,JUNDIAI,-23.1039,-46.728,19.545982972063182,2
5.0,1.0,352710,Lins,3518,RRAS9,35065,LINS,-21.6718,-49.7526,351700.0,Getulina,3518,RRAS9,35065,LINS,-21.7961,-49.9312,23.039573280391124,1
5.0,1.0,352710,Lins,3518,RRAS9,35065,LINS,-21.6718,-49.7526,351720.0,Guaiçara,3518,RRAS9,35065,LINS,-21.6195,-49.8013,7.677850155915562,1
