ID_MUNICIP,nome_destino,cod_macro_destino,macro_destino,cod_RS_destino,RS_destino,lat_destino,lon_destino,ANT_MUNIC_,nome_origem,cod_macro_origem,macro_origem,cod_RS_origem,RS_origem,lat_origem,lon_origem,distancia_km,total_ocorrencias
352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,352130.0,Ipuã,3530,RRAS13,35082,ALTA ANHANGUERA,-20.4438,-48.0129,26.156821640018357,2
352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,352540.0,Jeriquara,3530,RRAS13,35081,TRES COLINAS,-20.3116,-47.5918,20.887494963578924,2
352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,353360.0,Nuporanga,3530,RRAS13,35082,ALTA ANHANGUERA,-20.7296,-47.7429,43.90918247433615,1
352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,353430.0,Orlândia,3530,RRAS13,35082,ALTA ANHANGUERA,-20.7169,-47.8852,43.37201370683769,1
352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,353700.0,Pedregulho,3530,RRAS13,35081,TRES COLINAS,-20.2535,-47.4775,33.89996174701799,1
352410,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,354940.0,São Joaquim da Barra,3530,RRAS13,35082,ALTA ANHANGUERA,-20.5812,-47.8593,28.14076929864685,1
352430,Jaboticabal,3530,RRAS13,35131,HORIZONTE VERDE,-21.252,-48.3252,352420.0,Jaborandi,3530,RRAS13,35051,NORTE - BARRETOS,-20.6884,-48.4112,63.03751428252924,1
352440,Jacareí,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2983,-45.9658,354820.0,Santo Antônio do Pinhal,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-22.827,-45.663,60.721004704896295,1
352450,Jaci,3531,RRAS12,35156,JOSE BONIFACIO,-20.8805,-49.5797,353030.0,Mirassol,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8169,-49.5206,9.349599800879933,29
352450,Jaci,3531,RRAS12,35156,JOSE BONIFACIO,-20.8805,-49.5797,353250.0,Neves Paulista,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.843,-49.6358,7.163864466703832,10
352470,Jaguariúna,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7037,-46.9851,350190.0,Amparo,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.7088,-46.772,21.90182251609082,1
352470,Jaguariúna,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7037,-46.9851,353070.0,Mogi Guaçu,3528,RRAS15,35141,BAIXA MOGIANA,-22.3675,-46.9428,37.4834013023528,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,104.73558464884802,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,350420.0,Auriflama,3531,RRAS12,35021,CENTRAL DO DRS II,-20.6836,-50.5572,46.106944109963855,3
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,351520.0,Estrela d'Oeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.2875,-50.4049,15.261223227906,7
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,351550.0,Fernandópolis,3531,RRAS12,35154,FERNANDOPOLIS,-20.2806,-50.2471,31.6145572558028,2
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,351690.0,General Salgado,3531,RRAS12,35157,VOTUPORANGA,-20.6485,-50.364,46.43513622486318,6
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,352044.0,Ilha Solteira,3531,RRAS12,35022,LAGOS DO DRS II,-20.4326,-51.3426,84.82109663985696,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,353475.0,Ouroeste,3531,RRAS12,35154,FERNANDOPOLIS,-20.0061,-50.3768,34.076267525262395,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,354450.0,Rubinéia,3531,RRAS12,35152,SANTA FE DO SUL,-20.1759,-51.007,48.87567909305026,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,354610.0,Santa Clara d'Oeste,3531,RRAS12,35152,SANTA FE DO SUL,-20.09,-50.9491,46.156313678728566,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,354660.0,Santa Fé do Sul,3531,RRAS12,35152,SANTA FE DO SUL,-20.2083,-50.932,40.50580450675256,5
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,354740.0,Santa Rita d'Oeste,3531,RRAS12,35152,SANTA FE DO SUL,-20.1414,-50.8358,33.01343950771296,8
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,354920.0,São João das Duas Pontes,3531,RRAS12,35154,FERNANDOPOLIS,-20.3879,-50.3792,22.23655586895371,2
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,354980.0,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,136.41018906942594,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,355230.0,Sud Mennucci,3531,RRAS12,35022,LAGOS DO DRS II,-20.6872,-50.9238,60.727283330046845,2
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,355255.0,Suzanápolis,3531,RRAS12,35022,LAGOS DO DRS II,-20.4981,-51.0268,56.01019964403253,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,355490.0,Três Fronteiras,3531,RRAS12,35152,SANTA FE DO SUL,-20.2344,-50.8905,35.822755704000045,1
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,355530.0,Turmalina,3531,RRAS12,35154,FERNANDOPOLIS,-20.0486,-50.4792,25.28868969639864,12
352480,Jales,3531,RRAS12,35153,JALES,-20.2672,-50.5494,355710.0,Votuporanga,3531,RRAS12,35157,VOTUPORANGA,-20.4237,-49.9781,62.11848161484603,2
352490,Jambeiro,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.2522,-45.6942,355410.0,Taubaté,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0104,-45.5593,30.1327973261378,1
352510,Jardinópolis,3530,RRAS13,35132,AQUIFERO GUARANI,-21.0176,-47.7606,352410.0,Ituverava,3530,RRAS13,35083,ALTA MOGIANA,-20.3355,-47.7902,75.58019199633392,1
352510,Jardinópolis,3530,RRAS13,35132,AQUIFERO GUARANI,-21.0176,-47.7606,354490.0,Sales Oliveira,3530,RRAS13,35082,ALTA ANHANGUERA,-20.7696,-47.8369,28.582051918255587,1
352520,Jarinu,3527,RRAS16,35073,JUNDIAI,-23.1039,-46.728,350410.0,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,17.64940086277016,34
352520,Jarinu,3527,RRAS16,35073,JUNDIAI,-23.1039,-46.728,350760.0,Bragança Paulista,3527,RRAS16,35071,BRAGANCA,-22.9527,-46.5419,25.38214033697034,2
352520,Jarinu,3527,RRAS16,35073,JUNDIAI,-23.1039,-46.728,353860.0,Piracaia,3527,RRAS16,35071,BRAGANCA,-23.0525,-46.3594,38.19454648022464,1
352530,Jaú,3518,RRAS9,35064,JAU,-22.2936,-48.5592,350750.0,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,66.417223039849,1
352530,Jaú,3518,RRAS9,35064,JAU,-22.2936,-48.5592,353670.0,Pederneiras,3518,RRAS9,35062,BAURU,-22.3511,-48.7781,23.434234243325267,1
352570,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,350510.0,Barbosa,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.2657,-49.9518,35.88227491163458,6
352570,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,351290.0,Cosmorama,3531,RRAS12,35157,VOTUPORANGA,-20.4755,-49.7827,64.90425913308295,2
352570,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,352150.0,Irapuã,3531,RRAS12,35151,CATANDUVA,-21.2768,-49.4164,37.4861183850492,1
352570,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,353250.0,Neves Paulista,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.843,-49.6358,24.130775108715984,3
352570,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,353280.0,Nova Aliança,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.0156,-49.4986,20.28903408944996,4
352570,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,354080.0,Potirendaba,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.0428,-49.3815,32.01022694143229,1
352590,Jundiaí,3527,RRAS16,35073,JUNDIAI,-23.1852,-46.8974,350410.0,Atibaia,3527,RRAS16,35071,BRAGANCA,-23.1171,-46.5563,35.736246772037525,6
352590,Jundiaí,3527,RRAS16,35073,JUNDIAI,-23.1852,-46.8974,353860.0,Piracaia,3527,RRAS16,35071,BRAGANCA,-23.0525,-46.3594,57.03451597836144,1
352630,Lagoinha,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0846,-45.1944,351360.0,Cunha,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-23.0731,-44.9576,24.29661118562672,9
352630,Lagoinha,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0846,-45.1944,351840.0,Guaratinguetá,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8075,-45.1938,30.687018291481163,1
352630,Lagoinha,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0846,-45.1944,354430.0,Roseira,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.8938,-45.307,24.078199184156382,1
352630,Lagoinha,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0846,-45.1944,355540.0,Ubatuba,3526,RRAS17,35173,LITORAL NORTE,-23.4332,-45.0834,40.242757116854825,1
352670,Leme,3529,RRAS14,35101,ARARAS,-22.1809,-47.3841,350200.0,Analândia,3529,RRAS14,35104,RIO CLARO,-22.1289,-47.6619,29.227767032270904,1
352670,Leme,3529,RRAS14,35101,ARARAS,-22.1809,-47.3841,354390.0,Rio Claro,3529,RRAS14,35104,RIO CLARO,-22.3984,-47.5546,29.81248486979864,4
352680,Lençóis Paulista,3518,RRAS9,35062,BAURU,-22.6027,-48.8037,350360.0,Areiópolis,3518,RRAS9,35063,POLO CUESTA,-22.6672,-48.6681,15.662621277474717,1
352680,Lençóis Paulista,3518,RRAS9,35062,BAURU,-22.6027,-48.8037,350750.0,Botucatu,3518,RRAS9,35063,POLO CUESTA,-22.8837,-48.4437,48.32876026443414,1
352680,Lençóis Paulista,3518,RRAS9,35062,BAURU,-22.6027,-48.8037,352860.0,Manduri,3518,RRAS9,35061,VALE DO JURUMIRIM,-23.0056,-49.3202,69.30214798565672,1
352680,Lençóis Paulista,3518,RRAS9,35062,BAURU,-22.6027,-48.8037,354105.0,Pratânia,3518,RRAS9,35063,POLO CUESTA,-22.8112,-48.6636,27.20860297952831,2
352690,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,350330.0,Araras,3529,RRAS14,35101,ARARAS,-22.3572,-47.3842,23.159294564017426,2
352690,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,351220.0,Conchal,3529,RRAS14,35101,ARARAS,-22.3375,-47.1729,34.239490107514975,1
352690,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,352110.0,Ipeúna,3529,RRAS14,35104,RIO CLARO,-22.4355,-47.7151,35.77935234324854,1
352690,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,353870.0,Piracicaba,3529,RRAS14,35103,PIRACICABA,-22.7338,-47.6476,31.761010424713568,3
352690,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,353930.0,Pirassununga,3529,RRAS14,35101,ARARAS,-21.996,-47.4257,63.18769330923684,1
352690,Limeira,3529,RRAS14,35102,LIMEIRA,-22.566,-47.397,354390.0,Rio Claro,3529,RRAS14,35104,RIO CLARO,-22.3984,-47.5546,24.64741352252843,3
352700,Lindóia,3528,RRAS15,35074,CIRCUITO DAS AGUAS,-22.5226,-46.65,352260.0,Itapira,3528,RRAS15,35141,BAIXA MOGIANA,-22.4357,-46.8224,20.18365828459509,1
352710,Lins,3518,RRAS9,35065,LINS,-21.6718,-49.7526,350470.0,Balbinos,3518,RRAS9,35062,BAURU,-21.8963,-49.3619,47.43965236308623,1
352710,Lins,3518,RRAS9,35065,LINS,-21.6718,-49.7526,353890.0,Pirajuí,3518,RRAS9,35062,BAURU,-21.999,-49.4608,47.144940032624106,3
352720,Lorena,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.7334,-45.1197,353560.0,Paraibuna,3526,RRAS17,35171,ALTO VALE DO PARAIBA,-23.3872,-45.6639,91.39196513791867,1
352720,Lorena,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.7334,-45.1197,353800.0,Pindamonhangaba,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-22.9246,-45.4613,40.96251751398079,1
352720,Lorena,3526,RRAS17,35172,CIRCUITO DA FE E VALE HISTORICO,-22.7334,-45.1197,355410.0,Taubaté,3526,RRAS17,35174,VALE DO PARAIBA REGIAO SERRANA,-23.0104,-45.5593,54.55287426843751,1
352730,Louveira,3527,RRAS16,35073,JUNDIAI,-23.0856,-46.9484,355495.0,Tuiuti,3527,RRAS16,35071,BRAGANCA,-22.8193,-46.6937,39.39611249750494,1
352770,Luiziânia,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.6737,-50.3294,350280.0,Araçatuba,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2076,-50.4401,52.8683196462036,1
352770,Luiziânia,3531,RRAS12,35023,CONSORCIOS DO DRS II,-21.6737,-50.3294,352570.0,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,95.39379822323252,1
352800,Macatuba,3518,RRAS9,35062,BAURU,-22.5002,-48.7102,352000.0,Igaraçu do Tietê,3518,RRAS9,35064,JAU,-22.509,-48.5597,15.516004497761484,1
352810,Macaubal,3531,RRAS12,35157,VOTUPORANGA,-20.8022,-49.9687,353990.0,Poloni,3531,RRAS12,35156,JOSE BONIFACIO,-20.7829,-49.8258,15.03046365928119,1
352810,Macaubal,3531,RRAS12,35157,VOTUPORANGA,-20.8022,-49.9687,355570.0,União Paulista,3531,RRAS12,35156,JOSE BONIFACIO,-20.8862,-49.9025,11.574222801743964,1
352885,Marapoama,3531,RRAS12,35151,CATANDUVA,-21.2587,-49.13,351130.0,Cedral,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.9009,-49.2664,42.07426678285568,1
352885,Marapoama,3531,RRAS12,35151,CATANDUVA,-21.2587,-49.13,354980.0,São José do Rio Preto,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8113,-49.3758,55.73609463848678,1
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,350010.0,Adamantina,3533,RRAS10,35091,ADAMANTINA,-21.682,-51.0737,130.31469645289854,2
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,350400.0,Assis,3533,RRAS10,35092,ASSIS,-22.66,-50.4183,68.76320300524473,2
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,350580.0,Bastos,3533,RRAS10,35095,TUPA,-21.921,-50.7357,87.46144570239521,3
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,351000.0,Cândido Mota,3533,RRAS10,35092,ASSIS,-22.7471,-50.3873,73.9515853329859,1
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,351900.0,Herculândia,3533,RRAS10,35095,TUPA,-22.0038,-50.3907,51.2313235694483,3
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,352740.0,Lucélia,3533,RRAS10,35091,ADAMANTINA,-21.7182,-51.0215,123.6822713335469,1
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,352790.0,Lutécia,3533,RRAS10,35092,ASSIS,-22.3384,-50.394,47.67935934613085,1
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,353460.0,Osvaldo Cruz,3533,RRAS10,35091,ADAMANTINA,-21.7968,-50.8793,106.63776493765567,1
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,353490.0,Pacaembu,3533,RRAS10,35091,ADAMANTINA,-21.5627,-51.2654,154.03201491241504,3
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,353550.0,Paraguaçu Paulista,3533,RRAS10,35092,ASSIS,-22.4114,-50.5732,67.70926358435497,2
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,353600.0,Parapuã,3533,RRAS10,35095,TUPA,-21.7792,-50.7949,99.80671543522118,5
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,354180.0,Queiroz,3533,RRAS10,35095,TUPA,-21.7969,-50.2415,55.410171892790174,3
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,354320.0,Ribeirão do Sul,3533,RRAS10,35094,OURINHOS,-22.789,-49.933,63.35500073827923,2
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,354380.0,Rinópolis,3533,RRAS10,35095,TUPA,-21.7284,-50.7239,96.51606044595492,1
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,354510.0,Salmourão,3533,RRAS10,35091,ADAMANTINA,-21.6267,-50.8614,114.62420244849766,1
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,354640.0,Santa Cruz do Rio Pardo,3533,RRAS10,35094,OURINHOS,-22.8988,-49.6354,82.13651738254161,1
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,355500.0,Tupã,3533,RRAS10,35095,TUPA,-21.9335,-50.5191,66.59425870722909,9
352900,Marília,3533,RRAS10,35093,MARILIA,-22.2171,-49.9501,355720.0,Chavantes,3533,RRAS10,35094,OURINHOS,-23.0366,-49.7096,94.0579929259657,1
352930,Matão,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.6025,-48.364,350320.0,Araraquara,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.7845,-48.178,27.86728011435692,3
352930,Matão,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.6025,-48.364,351685.0,Gavião Peixoto,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.8367,-48.4957,29.29418382016241,3
352930,Matão,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.6025,-48.364,353205.0,Motuca,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.5103,-48.1538,24.04710884203961,2
352930,Matão,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.6025,-48.364,354370.0,Rincão,3535,RRAS 18,35031,CENTRAL DO DRS III,-21.5894,-48.0728,30.189234777793462,2
352930,Matão,3535,RRAS 18,35033,NOROESTE DO DRS III,-21.6025,-48.364,354890.0,São Carlos,3535,RRAS 18,35032,CORACAO DO DRS III,-22.0174,-47.886,67.4786096849919,1
352950,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,352650.0,Lavínia,3531,RRAS12,35022,LAGOS DO DRS II,-21.1639,-51.0412,151.8476176470168,1
352950,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,352965.0,Mesópolis,3531,RRAS12,35153,JALES,-19.9684,-50.6326,173.00326016695973,1
352950,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,353280.0,Nova Aliança,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.0156,-49.4986,19.6003041482525,9
352950,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,354080.0,Potirendaba,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-21.0428,-49.3815,25.2582397073419,1
352950,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,354480.0,Sales,3531,RRAS12,35151,CATANDUVA,-21.3427,-49.4897,20.68786580318406,1
352950,Mendonça,3531,RRAS12,35156,JOSE BONIFACIO,-21.1757,-49.5791,355600.0,Urupês,3531,RRAS12,35151,CATANDUVA,-21.2032,-49.2931,29.85352280099169,1
352960,Meridiano,3531,RRAS12,35154,FERNANDOPOLIS,-20.3579,-50.1811,352830.0,Magda,3531,RRAS12,35157,VOTUPORANGA,-20.6445,-50.2305,32.14536969236607,1
352970,Miguelópolis,3530,RRAS13,35083,ALTA MOGIANA,-20.1796,-48.031,351740.0,Guaíra,3530,RRAS13,35051,NORTE - BARRETOS,-20.3196,-48.312,33.19913025885723,1
353000,Mira Estrela,3531,RRAS12,35154,FERNANDOPOLIS,-19.9789,-50.139,351070.0,Cardoso,3531,RRAS12,35157,VOTUPORANGA,-20.08,-49.9183,25.66076289055191,1
353010,Mirandópolis,3531,RRAS12,35022,LAGOS DO DRS II,-21.1313,-51.1035,353510.0,Palmares Paulista,3531,RRAS12,35151,CATANDUVA,-21.0854,-48.8037,238.99009154968596,1
353010,Mirandópolis,3531,RRAS12,35022,LAGOS DO DRS II,-21.1313,-51.1035,354440.0,Rubiácea,3531,RRAS12,35021,CENTRAL DO DRS II,-21.3006,-50.7296,43.10721047544025,1
353010,Mirandópolis,3531,RRAS12,35022,LAGOS DO DRS II,-21.1313,-51.1035,355630.0,Valparaíso,3531,RRAS12,35021,CENTRAL DO DRS II,-21.2229,-50.8699,26.29340624676972,5
353020,Mirante do Paranapanema,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,-22.2904,-51.9084,352870.0,Marabá Paulista,3532,RRAS11,35114,EXTREMO OESTE PAULISTA,-22.1068,-51.9617,21.060391081624527,12
353020,Mirante do Paranapanema,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,-22.2904,-51.9084,352920.0,Martinópolis,3532,RRAS11,35112,ALTA SOROCABANA,-22.1462,-51.1709,77.69710848711996,1
353020,Mirante do Paranapanema,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,-22.2904,-51.9084,353220.0,Narandiba,3532,RRAS11,35112,ALTA SOROCABANA,-22.4057,-51.5274,41.27074275776387,1
353020,Mirante do Paranapanema,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,-22.2904,-51.9084,353920.0,Pirapozinho,3532,RRAS11,35112,ALTA SOROCABANA,-22.2711,-51.4976,42.38998235960821,1
353020,Mirante do Paranapanema,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,-22.2904,-51.9084,354120.0,Presidente Bernardes,3532,RRAS11,35112,ALTA SOROCABANA,-22.0082,-51.5565,47.89727147393673,12
353020,Mirante do Paranapanema,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,-22.2904,-51.9084,354140.0,Presidente Prudente,3532,RRAS11,35112,ALTA SOROCABANA,-22.1207,-51.3925,56.41725923904957,1
353020,Mirante do Paranapanema,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,-22.2904,-51.9084,354150.0,Presidente Venceslau,3532,RRAS11,35114,EXTREMO OESTE PAULISTA,-21.8732,-51.8447,46.662538603675486,1
353020,Mirante do Paranapanema,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,-22.2904,-51.9084,354770.0,Santo Anastácio,3532,RRAS11,35112,ALTA SOROCABANA,-21.9747,-51.6527,43.79436266561555,1
353030,Mirassol,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8169,-49.5206,352450.0,Jaci,3531,RRAS12,35156,JOSE BONIFACIO,-20.8805,-49.5797,9.349599800879933,1
353030,Mirassol,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8169,-49.5206,352570.0,José Bonifácio,3531,RRAS12,35156,JOSE BONIFACIO,-21.0551,-49.6892,31.671045583909308,1
353030,Mirassol,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8169,-49.5206,353270.0,Nipoã,3531,RRAS12,35156,JOSE BONIFACIO,-20.9114,-49.7833,29.271371441385305,1
353030,Mirassol,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8169,-49.5206,355610.0,Valentim Gentil,3531,RRAS12,35157,VOTUPORANGA,-20.4217,-50.0889,73.64178777166062,1
353050,Mococa,3528,RRAS15,35143,RIO PARDO,-21.4647,-47.0024,354630.0,Santa Cruz das Palmeiras,3528,RRAS15,35142,MANTIQUEIRA,-21.8235,-47.248,47.166874654256944,10
353050,Mococa,3528,RRAS15,35143,RIO PARDO,-21.4647,-47.0024,355330.0,Tambaú,3528,RRAS15,35142,MANTIQUEIRA,-21.7029,-47.2703,38.27981545248236,56
353050,Mococa,3528,RRAS15,35143,RIO PARDO,-21.4647,-47.0024,355640.0,Vargem Grande do Sul,3528,RRAS15,35142,MANTIQUEIRA,-21.8322,-46.8913,42.28558153927157,1
353070,Mogi Guaçu,3528,RRAS15,35141,BAIXA MOGIANA,-22.3675,-46.9428,351518.0,Espírito Santo do Pinhal,3528,RRAS15,35142,MANTIQUEIRA,-22.1909,-46.7477,28.048254281010035,2
353070,Mogi Guaçu,3528,RRAS15,35141,BAIXA MOGIANA,-22.3675,-46.9428,354810.0,Santo Antônio do Jardim,3528,RRAS15,35142,MANTIQUEIRA,-22.1121,-46.6845,38.8440231657856,1
353080,Mogi Mirim,3528,RRAS15,35141,BAIXA MOGIANA,-22.4332,-46.9532,350030.0,Aguaí,3528,RRAS15,35142,MANTIQUEIRA,-22.0572,-46.9735,41.688386405905845,1
353080,Mogi Mirim,3528,RRAS15,35141,BAIXA MOGIANA,-22.4332,-46.9532,350380.0,Artur Nogueira,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.5727,-47.1727,27.362901019446443,1
353080,Mogi Mirim,3528,RRAS15,35141,BAIXA MOGIANA,-22.4332,-46.9532,352380.0,Itobi,3528,RRAS15,35143,RIO PARDO,-21.7309,-46.9743,77.79713755570086,1
353080,Mogi Mirim,3528,RRAS15,35141,BAIXA MOGIANA,-22.4332,-46.9532,353710.0,Pedreira,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.7413,-46.8948,34.64294927604787,1
353080,Mogi Mirim,3528,RRAS15,35141,BAIXA MOGIANA,-22.4332,-46.9532,354800.0,Santo Antônio de Posse,3528,RRAS15,35072,REGIAO METROPOLITANA DE CAMPINAS,-22.6029,-46.9192,19.114917560837547,1
353100,Monções,3531,RRAS12,35157,VOTUPORANGA,-20.8509,-50.0975,355520.0,Turiúba,3531,RRAS12,35023,CONSORCIOS DO DRS II,-20.9428,-50.1135,10.310048367350138,1
353130,Monte Alto,3530,RRAS13,35131,HORIZONTE VERDE,-21.2655,-48.4971,355690.0,Vista Alegre do Alto,3530,RRAS13,35052,SUL - BARRETOS,-21.1692,-48.6284,17.306113692373977,2
353140,Monte Aprazível,3531,RRAS12,35156,JOSE BONIFACIO,-20.768,-49.7184,353030.0,Mirassol,3531,RRAS12,35155,SAO JOSE DO RIO PRETO,-20.8169,-49.5206,21.29339300239485,1
